DATE,CMT_1MONTH,CMT_3MONTH,CMT_6MONTH,CMT_1YEAR,CMT_2YEAR,CMT_3YEAR,CMT_5YEAR,CMT_7YEAR,CMT_10YEAR,CMT_20YEAR,CMT_30YEAR,CMT_30YEARDISPLAY
2015/10/8,0,0,0.07,0.27,0.65,0.93,1.4,1.79,2.12,2.56,2.96,2.96
2015/10/9,0.01,0.01,0.07,0.28,0.65,0.96,1.41,1.8,2.12,2.55,2.94,2.94
2015/10/13,0,0.01,0.08,0.27,0.64,0.92,1.36,1.74,2.06,2.49,2.89,2.89
2015/10/14,0,0,0.08,0.21,0.57,0.84,1.29,1.66,1.99,2.42,2.84,2.84
2015/10/15,0,0.01,0.08,0.22,0.61,0.9,1.34,1.72,2.04,2.46,2.87,2.87
2015/10/16,0.03,0.01,0.07,0.23,0.61,0.91,1.36,1.73,2.04,2.46,2.87,2.87
2015/10/19,0.06,0.02,0.12,0.23,0.61,0.89,1.35,1.73,2.04,2.48,2.89,2.89
2015/10/20,0.08,0.02,0.12,0.23,0.66,0.93,1.4,1.78,2.08,2.53,2.92,2.92
2015/10/21,0.01,0.01,0.12,0.23,0.64,0.91,1.37,1.74,2.04,2.48,2.87,2.87
2015/10/22,0.02,0,0.11,0.23,0.61,0.89,1.36,1.74,2.04,2.48,2.87,2.87
2015/10/23,0.01,0.01,0.13,0.24,0.66,0.94,1.43,1.81,2.09,2.54,2.9,2.9
2015/10/26,0.01,0.02,0.16,0.25,0.66,0.94,1.41,1.78,2.07,2.5,2.87,2.87
2015/10/27,0.01,0.03,0.18,0.29,0.65,0.92,1.38,1.75,2.05,2.48,2.86,2.86
2015/10/28,0.03,0.04,0.21,0.33,0.73,1,1.47,1.83,2.1,2.5,2.87,2.87
2015/10/29,0.02,0.07,0.21,0.33,0.75,1.05,1.53,1.9,2.19,2.6,2.96,2.96
2015/10/30,0.01,0.08,0.23,0.34,0.75,1.05,1.52,1.88,2.16,2.57,2.93,2.93
2015/11/2,0.01,0.08,0.27,0.37,0.77,1.08,1.57,1.93,2.2,2.6,2.95,2.95
2015/11/3,0.07,0.06,0.26,0.39,0.8,1.1,1.59,1.96,2.23,2.65,3,3
2015/11/4,0.07,0.05,0.27,0.4,0.84,1.16,1.64,1.99,2.25,2.66,3,3
2015/11/5,0.04,0.05,0.27,0.42,0.85,1.16,1.65,2,2.26,2.68,3.01,3.01
2015/11/6,0.04,0.08,0.32,0.47,0.9,1.23,1.73,2.09,2.34,2.76,3.09,3.09
2015/11/9,0.06,0.14,0.34,0.47,0.89,1.27,1.75,2.11,2.36,2.79,3.12,3.12
2015/11/10,0.08,0.13,0.34,0.51,0.87,1.22,1.72,2.08,2.32,2.76,3.1,3.1
2015/11/12,0.08,0.14,0.35,0.51,0.89,1.24,1.73,2.09,2.32,2.75,3.09,3.09
2015/11/13,0.03,0.14,0.31,0.5,0.86,1.2,1.67,2.05,2.28,2.72,3.06,3.06
2015/11/16,0.05,0.15,0.33,0.5,0.88,1.18,1.66,2.02,2.27,2.72,3.07,3.07
2015/11/17,0.07,0.14,0.34,0.5,0.86,1.18,1.66,2.02,2.25,2.69,3.04,3.04
2015/11/18,0.07,0.12,0.31,0.49,0.9,1.21,1.69,2.04,2.27,2.7,3.04,3.04
2015/11/19,0.06,0.11,0.31,0.49,0.91,1.21,1.68,2.02,2.24,2.66,3,3
2015/11/20,0.05,0.12,0.31,0.49,0.93,1.23,1.7,2.04,2.26,2.68,3.02,3.02
2015/11/23,0.06,0.14,0.35,0.5,0.94,1.26,1.7,2.03,2.25,2.66,3,3
2015/11/24,0.13,0.16,0.36,0.52,0.93,1.23,1.66,2.01,2.24,2.65,3,3
2015/11/25,0.14,0.19,0.39,0.52,0.93,1.25,1.66,2.01,2.23,2.64,3,3
2015/11/27,0.13,0.18,0.38,0.5,0.92,1.23,1.64,1.99,2.22,2.64,3,3
2015/11/30,0.11,0.22,0.42,0.51,0.94,1.24,1.65,1.99,2.21,2.63,2.98,2.98
2015/12/1,0.19,0.21,0.42,0.51,0.91,1.19,1.59,1.93,2.15,2.55,2.91,2.91
2015/12/2,0.19,0.21,0.42,0.52,0.94,1.23,1.63,1.97,2.18,2.55,2.91,2.91
2015/12/3,0.18,0.21,0.45,0.57,0.96,1.27,1.74,2.1,2.33,2.72,3.07,3.07
2015/12/4,0.17,0.23,0.49,0.6,0.96,1.25,1.71,2.06,2.28,2.65,3.01,3.01
2015/12/7,0.21,0.29,0.57,0.67,0.94,1.24,1.67,2.02,2.23,2.59,2.95,2.95
2015/12/8,0.23,0.27,0.58,0.76,0.94,1.25,1.68,2.02,2.24,2.61,2.97,2.97
2015/12/9,0.19,0.26,0.53,0.72,0.93,1.22,1.64,1.99,2.22,2.59,2.97,2.97
2015/12/10,0.19,0.24,0.55,0.71,0.95,1.25,1.68,2.03,2.24,2.6,2.98,2.98
2015/12/11,0.15,0.23,0.52,0.68,0.88,1.16,1.56,1.91,2.13,2.49,2.87,2.87
2015/12/14,0.13,0.26,0.54,0.68,0.97,1.25,1.66,2.02,2.23,2.59,2.96,2.96
2015/12/15,0.21,0.25,0.54,0.69,0.98,1.29,1.71,2.06,2.28,2.62,3,3
2015/12/16,0.2,0.27,0.51,0.7,1.02,1.35,1.75,2.11,2.3,2.65,3.02,3.02
2015/12/17,0.18,0.23,0.48,0.69,1,1.33,1.73,2.05,2.24,2.57,2.94,2.94
2015/12/18,0.16,0.19,0.47,0.67,0.97,1.27,1.67,2,2.19,2.54,2.9,2.9
2015/12/21,0.14,0.24,0.51,0.64,0.96,1.28,1.67,2,2.2,2.55,2.92,2.92
2015/12/22,0.19,0.21,0.47,0.66,0.99,1.31,1.71,2.04,2.24,2.6,2.96,2.96
2015/12/23,0.19,0.2,0.47,0.65,1.01,1.32,1.74,2.07,2.27,2.64,3,3
2015/12/24,0.15,0.2,0.49,0.64,1.03,1.33,1.73,2.06,2.25,2.61,2.96,2.96
2015/12/28,0.13,0.23,0.51,0.66,1.05,1.33,1.73,2.05,2.24,2.59,2.95,2.95
2015/12/29,0.18,0.23,0.5,0.67,1.09,1.38,1.81,2.12,2.32,2.69,3.04,3.04
2015/12/30,0.08,0.21,0.47,0.64,1.08,1.36,1.8,2.14,2.31,2.69,3.04,3.04
2015/12/31,0.14,0.16,0.49,0.65,1.06,1.31,1.76,2.09,2.27,2.67,3.01,3.01
2016/1/4,0.17,0.22,0.49,0.61,1.02,1.31,1.73,2.06,2.24,2.64,2.98,2.98
2016/1/5,0.2,0.2,0.49,0.68,1.04,1.32,1.73,2.06,2.25,2.67,3.01,3.01
2016/1/6,0.21,0.21,0.47,0.67,0.99,1.26,1.65,1.98,2.18,2.59,2.94,2.94
2016/1/7,0.2,0.2,0.46,0.66,0.96,1.22,1.61,1.94,2.16,2.56,2.92,2.92
2016/1/8,0.2,0.2,0.45,0.64,0.94,1.2,1.57,1.91,2.13,2.55,2.91,2.91
2016/1/11,0.19,0.21,0.48,0.63,0.94,1.2,1.58,1.94,2.17,2.59,2.96,2.96
2016/1/12,0.22,0.21,0.47,0.62,0.93,1.18,1.55,1.88,2.12,2.51,2.89,2.89
2016/1/13,0.22,0.22,0.46,0.6,0.91,1.15,1.51,1.85,2.08,2.47,2.85,2.85
2016/1/14,0.22,0.25,0.43,0.55,0.9,1.14,1.52,1.87,2.1,2.51,2.9,2.9
2016/1/15,0.19,0.24,0.37,0.49,0.85,1.08,1.46,1.79,2.03,2.44,2.81,2.81
2016/1/19,0.21,0.26,0.37,0.48,0.88,1.11,1.49,1.82,2.06,2.45,2.82,2.82
2016/1/20,0.26,0.26,0.35,0.43,0.85,1.06,1.44,1.76,2.01,2.41,2.77,2.77
2016/1/21,0.27,0.28,0.38,0.44,0.84,1.06,1.44,1.77,2.02,2.42,2.79,2.79
2016/1/22,0.26,0.31,0.41,0.47,0.88,1.11,1.49,1.81,2.07,2.46,2.83,2.83
2016/1/25,0.25,0.31,0.42,0.47,0.88,1.1,1.47,1.79,2.03,2.42,2.8,2.8
2016/1/26,0.29,0.31,0.45,0.47,0.85,1.07,1.45,1.76,2.01,2.41,2.79,2.79
2016/1/27,0.28,0.32,0.43,0.47,0.84,1.07,1.43,1.76,2.02,2.42,2.8,2.8
2016/1/28,0.26,0.35,0.45,0.47,0.83,1.05,1.4,1.75,2,2.41,2.79,2.79
2016/1/29,0.22,0.33,0.43,0.47,0.76,0.97,1.33,1.67,1.94,2.36,2.75,2.75
2016/2/1,0.19,0.35,0.47,0.47,0.81,1.01,1.38,1.72,1.97,2.38,2.77,2.77
2016/2/2,0.26,0.34,0.47,0.54,0.75,0.93,1.28,1.61,1.87,2.27,2.67,2.67
2016/2/3,0.27,0.33,0.46,0.54,0.72,0.91,1.27,1.61,1.88,2.3,2.7,2.7
2016/2/4,0.24,0.29,0.43,0.52,0.7,0.9,1.25,1.6,1.87,2.29,2.7,2.7
2016/2/5,0.23,0.3,0.45,0.55,0.74,0.91,1.25,1.58,1.86,2.27,2.68,2.68
2016/2/8,0.21,0.32,0.42,0.51,0.66,0.83,1.16,1.48,1.75,2.17,2.56,2.56
2016/2/9,0.27,0.3,0.43,0.52,0.69,0.85,1.15,1.47,1.74,2.16,2.55,2.55
2016/2/10,0.27,0.31,0.42,0.52,0.71,0.85,1.15,1.46,1.71,2.13,2.53,2.53
2016/2/11,0.27,0.28,0.39,0.47,0.64,0.81,1.11,1.39,1.63,2.06,2.5,2.5
2016/2/12,0.26,0.3,0.39,0.51,0.71,0.89,1.2,1.5,1.74,2.15,2.6,2.6
2016/2/16,0.23,0.3,0.42,0.51,0.74,0.91,1.23,1.53,1.78,2.19,2.64,2.64
2016/2/17,0.28,0.3,0.43,0.53,0.74,0.93,1.26,1.57,1.81,2.24,2.68,2.68
2016/2/18,0.28,0.3,0.45,0.53,0.71,0.88,1.21,1.51,1.75,2.17,2.62,2.62
2016/2/19,0.26,0.31,0.46,0.53,0.76,0.91,1.24,1.53,1.76,2.17,2.61,2.61
2016/2/22,0.28,0.33,0.46,0.55,0.78,0.92,1.25,1.54,1.77,2.18,2.62,2.62
2016/2/23,0.28,0.32,0.47,0.55,0.76,0.9,1.23,1.51,1.74,2.16,2.6,2.6
2016/2/24,0.28,0.33,0.46,0.55,0.75,0.9,1.21,1.52,1.75,2.16,2.61,2.61
2016/2/25,0.27,0.32,0.46,0.56,0.72,0.85,1.16,1.47,1.71,2.14,2.58,2.58
2016/2/26,0.26,0.33,0.47,0.6,0.8,0.93,1.23,1.55,1.76,2.2,2.63,2.63
2016/2/29,0.23,0.33,0.49,0.62,0.78,0.91,1.22,1.52,1.74,2.19,2.61,2.61
2016/3/1,0.29,0.33,0.5,0.68,0.85,0.98,1.31,1.62,1.83,2.28,2.7,2.7
2016/3/2,0.28,0.36,0.48,0.67,0.85,1,1.34,1.65,1.84,2.27,2.69,2.69
2016/3/3,0.25,0.28,0.46,0.65,0.85,0.99,1.33,1.63,1.83,2.23,2.65,2.65
2016/3/4,0.25,0.29,0.47,0.67,0.88,1.04,1.38,1.69,1.88,2.29,2.7,2.7
2016/3/7,0.27,0.32,0.49,0.67,0.91,1.08,1.42,1.72,1.91,2.3,2.71,2.71
2016/3/8,0.27,0.29,0.48,0.68,0.88,1.04,1.34,1.64,1.83,2.22,2.63,2.63
2016/3/9,0.27,0.3,0.47,0.68,0.9,1.07,1.39,1.69,1.9,2.27,2.68,2.68
2016/3/10,0.27,0.32,0.5,0.69,0.93,1.11,1.45,1.75,1.93,2.29,2.7,2.7
2016/3/11,0.27,0.33,0.51,0.7,0.97,1.16,1.49,1.79,1.98,2.34,2.75,2.75
2016/3/14,0.28,0.34,0.52,0.7,0.97,1.15,1.49,1.78,1.97,2.33,2.74,2.74
2016/3/15,0.29,0.34,0.52,0.71,0.98,1.16,1.5,1.78,1.97,2.33,2.73,2.73
2016/3/16,0.28,0.31,0.47,0.66,0.87,1.05,1.41,1.72,1.94,2.32,2.73,2.73
2016/3/17,0.29,0.29,0.47,0.64,0.87,1.04,1.39,1.7,1.91,2.28,2.69,2.69
2016/3/18,0.27,0.3,0.44,0.62,0.84,1,1.34,1.66,1.88,2.26,2.68,2.68
2016/3/21,0.26,0.31,0.46,0.63,0.87,1.05,1.38,1.7,1.92,2.31,2.72,2.72
2016/3/22,0.28,0.3,0.46,0.64,0.91,1.08,1.42,1.74,1.94,2.32,2.72,2.72
2016/3/23,0.27,0.3,0.46,0.64,0.87,1.03,1.37,1.67,1.88,2.25,2.65,2.65
2016/3/24,0.24,0.3,0.46,0.63,0.89,1.05,1.39,1.7,1.91,2.28,2.67,2.67
2016/3/28,0.19,0.29,0.49,0.65,0.89,1.04,1.37,1.68,1.89,2.26,2.66,2.66
2016/3/29,0.18,0.23,0.45,0.63,0.78,0.94,1.29,1.59,1.81,2.2,2.6,2.6
2016/3/30,0.14,0.2,0.39,0.61,0.76,0.91,1.26,1.6,1.83,2.24,2.65,2.65
2016/3/31,0.18,0.21,0.39,0.59,0.73,0.87,1.21,1.54,1.78,2.2,2.61,2.61
2016/4/1,0.2,0.23,0.4,0.62,0.76,0.9,1.24,1.56,1.79,2.2,2.62,2.62
2016/4/4,0.18,0.23,0.38,0.59,0.75,0.88,1.22,1.53,1.78,2.19,2.6,2.6
2016/4/5,0.19,0.23,0.36,0.56,0.72,0.85,1.17,1.49,1.73,2.13,2.54,2.54
2016/4/6,0.19,0.23,0.36,0.55,0.73,0.88,1.2,1.52,1.76,2.17,2.58,2.58
2016/4/7,0.2,0.23,0.36,0.52,0.7,0.83,1.14,1.46,1.7,2.1,2.52,2.52
2016/4/8,0.2,0.23,0.34,0.54,0.7,0.84,1.16,1.47,1.72,2.13,2.55,2.55
2016/4/11,0.19,0.23,0.34,0.53,0.7,0.85,1.16,1.48,1.73,2.14,2.56,2.56
2016/4/12,0.21,0.22,0.34,0.54,0.74,0.9,1.22,1.54,1.79,2.18,2.61,2.61
2016/4/13,0.21,0.23,0.36,0.55,0.75,0.9,1.22,1.53,1.77,2.16,2.58,2.58
2016/4/14,0.21,0.22,0.37,0.55,0.77,0.92,1.26,1.57,1.8,2.18,2.61,2.61
2016/4/15,0.19,0.22,0.37,0.53,0.74,0.87,1.22,1.52,1.76,2.14,2.56,2.56
2016/4/18,0.16,0.22,0.35,0.52,0.75,0.9,1.24,1.54,1.78,2.17,2.58,2.58
2016/4/19,0.18,0.21,0.36,0.53,0.77,0.92,1.26,1.57,1.79,2.19,2.6,2.6
2016/4/20,0.18,0.23,0.36,0.54,0.8,0.97,1.32,1.63,1.85,2.25,2.66,2.66
2016/4/21,0.19,0.23,0.37,0.56,0.82,0.98,1.35,1.65,1.88,2.29,2.69,2.69
2016/4/22,0.19,0.23,0.38,0.56,0.84,1.01,1.37,1.67,1.89,2.3,2.7,2.7
2016/4/25,0.17,0.25,0.4,0.57,0.85,1.01,1.38,1.69,1.91,2.32,2.72,2.72
2016/4/26,0.19,0.24,0.43,0.61,0.86,1.04,1.4,1.72,1.94,2.35,2.76,2.76
2016/4/27,0.18,0.24,0.4,0.58,0.83,0.99,1.33,1.64,1.87,2.3,2.71,2.71
2016/4/28,0.17,0.22,0.39,0.56,0.78,0.93,1.28,1.6,1.84,2.27,2.68,2.68
2016/4/29,0.16,0.22,0.4,0.56,0.77,0.92,1.28,1.6,1.83,2.26,2.66,2.66
2016/5/2,0.11,0.22,0.41,0.55,0.8,0.96,1.32,1.64,1.88,2.31,2.71,2.71
2016/5/3,0.18,0.21,0.4,0.53,0.75,0.92,1.25,1.57,1.81,2.24,2.66,2.66
2016/5/4,0.18,0.19,0.39,0.52,0.75,0.89,1.23,1.55,1.79,2.22,2.64,2.64
2016/5/5,0.2,0.2,0.39,0.51,0.72,0.87,1.2,1.52,1.76,2.17,2.6,2.6
2016/5/6,0.2,0.19,0.39,0.51,0.74,0.9,1.23,1.55,1.79,2.2,2.62,2.62
2016/5/9,0.21,0.24,0.38,0.51,0.72,0.86,1.2,1.51,1.77,2.18,2.61,2.61
2016/5/10,0.25,0.24,0.36,0.52,0.72,0.88,1.2,1.52,1.77,2.18,2.61,2.61
2016/5/11,0.25,0.26,0.37,0.53,0.74,0.87,1.2,1.51,1.73,2.15,2.58,2.58
2016/5/12,0.25,0.27,0.37,0.54,0.76,0.92,1.24,1.54,1.75,2.18,2.6,2.6
2016/5/13,0.25,0.29,0.38,0.55,0.76,0.91,1.22,1.51,1.71,2.14,2.55,2.55
2016/5/16,0.21,0.28,0.38,0.57,0.79,0.94,1.26,1.55,1.75,2.18,2.59,2.59
2016/5/17,0.25,0.28,0.4,0.58,0.82,0.97,1.29,1.57,1.76,2.18,2.59,2.59
2016/5/18,0.25,0.3,0.43,0.63,0.9,1.08,1.41,1.69,1.87,2.27,2.67,2.67
2016/5/19,0.25,0.31,0.43,0.64,0.89,1.06,1.38,1.67,1.85,2.24,2.64,2.64
2016/5/20,0.26,0.33,0.46,0.67,0.89,1.05,1.38,1.65,1.85,2.24,2.63,2.63
2016/5/23,0.26,0.35,0.48,0.69,0.91,1.05,1.38,1.65,1.84,2.23,2.63,2.63
2016/5/24,0.28,0.35,0.48,0.69,0.92,1.08,1.41,1.68,1.86,2.25,2.65,2.65
2016/5/25,0.24,0.33,0.47,0.67,0.92,1.08,1.4,1.69,1.87,2.27,2.67,2.67
2016/5/26,0.17,0.31,0.46,0.65,0.87,1.03,1.35,1.65,1.83,2.24,2.64,2.64
2016/5/27,0.23,0.32,0.47,0.68,0.9,1.06,1.39,1.67,1.85,2.25,2.65,2.65
2016/5/31,0.27,0.34,0.49,0.68,0.87,1.03,1.37,1.66,1.84,2.23,2.64,2.64
2016/6/1,0.27,0.3,0.49,0.7,0.91,1.07,1.39,1.67,1.85,2.22,2.63,2.63
2016/6/2,0.19,0.29,0.48,0.68,0.89,1.03,1.36,1.63,1.81,2.17,2.58,2.58
2016/6/3,0.19,0.3,0.43,0.6,0.78,0.92,1.23,1.5,1.71,2.09,2.52,2.52
2016/6/6,0.19,0.28,0.43,0.6,0.8,0.94,1.25,1.53,1.73,2.12,2.55,2.55
2016/6/7,0.2,0.28,0.43,0.59,0.78,0.94,1.23,1.51,1.72,2.1,2.54,2.54
2016/6/8,0.2,0.24,0.43,0.6,0.78,0.93,1.23,1.51,1.71,2.08,2.51,2.51
2016/6/9,0.21,0.26,0.43,0.59,0.77,0.91,1.22,1.49,1.68,2.05,2.48,2.48
2016/6/10,0.18,0.26,0.42,0.57,0.73,0.87,1.17,1.44,1.64,2.02,2.44,2.44
2016/6/13,0.23,0.27,0.4,0.55,0.73,0.84,1.14,1.42,1.62,2.01,2.43,2.43
2016/6/14,0.24,0.27,0.41,0.55,0.74,0.85,1.15,1.42,1.62,2,2.43,2.43
2016/6/15,0.23,0.26,0.37,0.52,0.69,0.81,1.1,1.38,1.6,1.99,2.43,2.43
2016/6/16,0.23,0.27,0.36,0.53,0.7,0.81,1.1,1.37,1.57,1.96,2.39,2.39
2016/6/17,0.22,0.27,0.37,0.51,0.7,0.83,1.13,1.41,1.62,1.99,2.43,2.43
2016/6/20,0.23,0.28,0.41,0.56,0.74,0.87,1.17,1.45,1.67,2.03,2.47,2.47
2016/6/21,0.25,0.27,0.41,0.57,0.76,0.89,1.22,1.49,1.71,2.07,2.5,2.5
2016/6/22,0.25,0.27,0.4,0.56,0.75,0.88,1.2,1.49,1.69,2.06,2.5,2.5
2016/6/23,0.27,0.31,0.43,0.58,0.78,0.92,1.25,1.54,1.74,2.12,2.55,2.55
2016/6/24,0.24,0.27,0.38,0.48,0.64,0.76,1.08,1.35,1.57,1.96,2.42,2.42
2016/6/27,0.22,0.27,0.35,0.45,0.61,0.7,1,1.26,1.46,1.83,2.28,2.28
2016/6/28,0.25,0.26,0.35,0.45,0.61,0.71,1,1.26,1.46,1.83,2.27,2.27
2016/6/29,0.18,0.26,0.35,0.46,0.62,0.74,1.03,1.3,1.5,1.86,2.3,2.3
2016/6/30,0.2,0.26,0.36,0.45,0.58,0.71,1.01,1.29,1.49,1.86,2.3,2.3
2016/7/1,0.24,0.28,0.37,0.45,0.59,0.71,1,1.27,1.46,1.81,2.24,2.24
2016/7/5,0.27,0.28,0.35,0.44,0.56,0.66,0.94,1.19,1.37,1.72,2.14,2.14
2016/7/6,0.26,0.27,0.36,0.46,0.58,0.69,0.95,1.2,1.38,1.72,2.14,2.14
2016/7/7,0.27,0.29,0.37,0.47,0.58,0.69,0.97,1.21,1.4,1.72,2.14,2.14
2016/7/8,0.26,0.28,0.36,0.48,0.61,0.71,0.95,1.19,1.37,1.69,2.11,2.11
2016/7/11,0.28,0.31,0.4,0.5,0.66,0.77,1.03,1.27,1.43,1.73,2.14,2.14
2016/7/12,0.29,0.29,0.4,0.52,0.69,0.81,1.1,1.35,1.53,1.82,2.24,2.24
2016/7/13,0.29,0.31,0.4,0.51,0.68,0.8,1.07,1.32,1.48,1.77,2.18,2.18
2016/7/14,0.29,0.32,0.41,0.53,0.68,0.82,1.1,1.36,1.53,1.84,2.25,2.25
2016/7/15,0.27,0.32,0.42,0.52,0.71,0.87,1.15,1.42,1.6,1.9,2.3,2.3
2016/7/18,0.26,0.32,0.44,0.52,0.68,0.85,1.14,1.4,1.59,1.9,2.3,2.3
2016/7/19,0.29,0.31,0.44,0.56,0.7,0.84,1.12,1.38,1.56,1.88,2.27,2.27
2016/7/20,0.28,0.32,0.44,0.56,0.73,0.86,1.15,1.41,1.59,1.91,2.3,2.3
2016/7/21,0.28,0.32,0.44,0.54,0.7,0.82,1.11,1.38,1.57,1.9,2.29,2.29
2016/7/22,0.29,0.33,0.44,0.55,0.71,0.84,1.13,1.4,1.57,1.9,2.29,2.29
2016/7/25,0.28,0.32,0.44,0.55,0.72,0.87,1.15,1.41,1.58,1.9,2.29,2.29
2016/7/26,0.24,0.31,0.43,0.55,0.75,0.87,1.15,1.4,1.57,1.89,2.28,2.28
2016/7/27,0.25,0.31,0.4,0.53,0.73,0.83,1.1,1.35,1.52,1.84,2.23,2.23
2016/7/28,0.19,0.25,0.39,0.53,0.72,0.82,1.09,1.35,1.52,1.83,2.23,2.23
2016/7/29,0.19,0.28,0.38,0.5,0.67,0.76,1.03,1.29,1.46,1.78,2.18,2.18
2016/8/1,0.2,0.29,0.4,0.5,0.67,0.78,1.06,1.33,1.51,1.84,2.24,2.24
2016/8/2,0.28,0.29,0.41,0.5,0.67,0.79,1.07,1.36,1.55,1.88,2.29,2.29
2016/8/3,0.26,0.28,0.42,0.53,0.67,0.78,1.07,1.35,1.55,1.88,2.29,2.29
2016/8/4,0.24,0.26,0.41,0.51,0.64,0.76,1.03,1.31,1.51,1.84,2.25,2.25
2016/8/5,0.23,0.28,0.45,0.56,0.72,0.86,1.13,1.41,1.59,1.91,2.32,2.32
2016/8/8,0.27,0.31,0.45,0.57,0.74,0.86,1.15,1.42,1.59,1.91,2.3,2.3
2016/8/9,0.27,0.29,0.44,0.55,0.71,0.84,1.11,1.38,1.55,1.86,2.25,2.25
2016/8/10,0.27,0.28,0.43,0.55,0.69,0.8,1.07,1.34,1.5,1.83,2.23,2.23
2016/8/11,0.27,0.28,0.45,0.55,0.76,0.88,1.16,1.42,1.57,1.89,2.28,2.28
2016/8/12,0.27,0.29,0.43,0.56,0.71,0.82,1.1,1.36,1.51,1.85,2.23,2.23
2016/8/15,0.26,0.31,0.46,0.56,0.72,0.85,1.14,1.4,1.55,1.9,2.27,2.27
2016/8/16,0.27,0.27,0.45,0.57,0.76,0.87,1.16,1.42,1.57,1.92,2.29,2.29
2016/8/17,0.27,0.3,0.46,0.58,0.74,0.86,1.15,1.41,1.56,1.9,2.27,2.27
2016/8/18,0.27,0.3,0.44,0.58,0.71,0.81,1.12,1.38,1.53,1.89,2.26,2.26
2016/8/19,0.27,0.3,0.44,0.59,0.76,0.88,1.17,1.43,1.58,1.93,2.29,2.29
2016/8/22,0.24,0.29,0.45,0.58,0.76,0.86,1.15,1.4,1.55,1.88,2.24,2.24
2016/8/23,0.28,0.3,0.45,0.58,0.74,0.86,1.15,1.4,1.55,1.88,2.24,2.24
2016/8/24,0.28,0.31,0.46,0.59,0.76,0.87,1.13,1.4,1.56,1.89,2.24,2.24
2016/8/25,0.28,0.33,0.46,0.6,0.78,0.89,1.16,1.43,1.58,1.91,2.27,2.27
2016/8/26,0.28,0.34,0.47,0.62,0.84,0.96,1.23,1.49,1.62,1.96,2.29,2.29
2016/8/29,0.25,0.33,0.49,0.62,0.81,0.92,1.18,1.43,1.57,1.9,2.22,2.22
2016/8/30,0.23,0.33,0.47,0.61,0.8,0.92,1.18,1.44,1.57,1.91,2.23,2.23
2016/8/31,0.26,0.33,0.47,0.61,0.8,0.92,1.19,1.45,1.58,1.9,2.23,2.23
2016/9/1,0.27,0.33,0.47,0.6,0.78,0.91,1.18,1.44,1.57,1.9,2.23,2.23
2016/9/2,0.25,0.33,0.45,0.59,0.8,0.92,1.2,1.47,1.6,1.95,2.28,2.28
2016/9/6,0.24,0.32,0.45,0.56,0.74,0.86,1.13,1.4,1.55,1.9,2.24,2.24
2016/9/7,0.25,0.34,0.49,0.57,0.74,0.86,1.12,1.39,1.54,1.89,2.23,2.23
2016/9/8,0.26,0.35,0.5,0.57,0.78,0.91,1.19,1.46,1.61,1.98,2.32,2.32
2016/9/9,0.24,0.35,0.51,0.58,0.79,0.93,1.23,1.51,1.67,2.05,2.39,2.39
2016/9/12,0.24,0.37,0.53,0.57,0.79,0.92,1.21,1.5,1.68,2.05,2.4,2.4
2016/9/13,0.25,0.36,0.54,0.63,0.8,0.95,1.26,1.56,1.73,2.12,2.47,2.47
2016/9/14,0.24,0.33,0.52,0.62,0.77,0.9,1.21,1.52,1.7,2.1,2.44,2.44
2016/9/15,0.2,0.29,0.49,0.6,0.74,0.87,1.2,1.51,1.71,2.13,2.48,2.48
2016/9/16,0.2,0.3,0.5,0.61,0.77,0.91,1.21,1.51,1.7,2.1,2.44,2.44
2016/9/19,0.16,0.3,0.48,0.6,0.79,0.92,1.22,1.52,1.7,2.1,2.45,2.45
2016/9/20,0.17,0.3,0.49,0.61,0.79,0.93,1.2,1.5,1.69,2.09,2.43,2.43
2016/9/21,0.12,0.22,0.44,0.61,0.79,0.92,1.2,1.48,1.66,2.06,2.39,2.39
2016/9/22,0.1,0.18,0.39,0.6,0.79,0.91,1.18,1.46,1.63,2.02,2.34,2.34
2016/9/23,0.09,0.18,0.4,0.6,0.77,0.9,1.16,1.44,1.62,2.02,2.34,2.34
2016/9/26,0.12,0.25,0.42,0.58,0.76,0.87,1.13,1.41,1.59,2,2.32,2.32
2016/9/27,0.16,0.26,0.42,0.58,0.75,0.86,1.12,1.39,1.56,1.96,2.28,2.28
2016/9/28,0.14,0.27,0.44,0.6,0.75,0.87,1.13,1.41,1.57,1.96,2.29,2.29
2016/9/29,0.12,0.26,0.43,0.59,0.73,0.85,1.12,1.39,1.56,1.95,2.28,2.28
2016/9/30,0.2,0.29,0.45,0.59,0.77,0.88,1.14,1.42,1.6,1.99,2.32,2.32
2016/10/3,0.25,0.32,0.48,0.63,0.8,0.91,1.18,1.46,1.63,2.01,2.34,2.34
2016/10/4,0.28,0.33,0.48,0.64,0.82,0.95,1.22,1.51,1.69,2.08,2.4,2.4
2016/10/5,0.26,0.32,0.48,0.65,0.85,0.98,1.26,1.54,1.72,2.11,2.44,2.44
2016/10/6,0.26,0.33,0.46,0.65,0.86,1,1.28,1.58,1.75,2.14,2.46,2.46
2016/10/7,0.26,0.33,0.46,0.66,0.83,0.99,1.26,1.55,1.73,2.14,2.46,2.46
2016/10/11,0.27,0.35,0.48,0.69,0.87,1.03,1.3,1.58,1.77,2.17,2.5,2.5
2016/10/12,0.26,0.37,0.49,0.68,0.87,0.99,1.31,1.6,1.79,2.19,2.51,2.51
