DATE,KOF,Uncertainty,R3M,R6M,R1Y,R3Y,R5Y,R7Y,R10,R30
2009/12/31,109.0824658,128.3984411,1.2286,1.397,1.4953,2.4374,2.9592,3.2841,3.6422,4.1812
2010/1/4,217.2453684,408.9635017,1.2372,1.4107,1.5,2.4374,2.9584,3.2816,3.6603,4.1856
2010/1/5,408.9635017,217.2453684,1.2552,1.4088,1.5098,2.4591,2.991,3.2796,3.6606,4.188
2010/1/6,310.1663735,127.7708653,1.2577,1.4106,1.5238,2.436,2.9912,3.2867,3.6425,4.1886
2010/1/7,127.7708653,310.1663735,1.2821,1.4126,1.5489,2.4542,3.0039,3.3158,3.6543,4.1889
2010/1/8,343.5707512,188.9890201,1.3221,1.4095,1.5411,2.4692,3.034,3.3352,3.6614,4.1884
2010/1/11,188.9890201,127.7708653,1.3321,1.4163,1.533,2.4897,3.0159,3.3461,3.6696,4.1856
2010/1/12,123.4600395,104.8869863,1.3421,1.4426,1.5589,2.5257,3.0137,3.3509,3.6694,4.1858
2010/1/13,303.7045741,125.1089723,1.3721,1.4788,1.6139,2.5775,3.0445,3.3711,3.7053,4.2108
2010/1/14,110.6883113,94.03660844,1.3421,1.4562,1.6039,2.541,3.0209,3.3853,3.6868,4.2107
2010/1/15,265.0512647,109.1860122,1.3121,1.456,1.6019,2.557,3.0121,3.3886,3.6871,4.2106
2010/1/18,435.1587927,179.260617,1.3208,1.4693,1.6069,2.5365,3.0051,3.3897,3.6852,4.2107
2010/1/19,383.6268304,158.032386,1.3148,1.4661,1.5968,2.5565,3.0112,3.3494,3.6559,4.2057
2010/1/20,439.7587102,228.6129762,1.3199,1.4657,1.5651,2.5473,2.9993,3.3551,3.64,4.2058
2010/1/21,323.9515457,133.4495704,1.3217,1.4675,1.5994,2.5531,3.02,3.3591,3.6558,4.2054
2010/1/22,100.9421707,85.75665549,1.3034,1.4662,1.6066,2.5481,3.0155,3.3524,3.63,4.19
2010/1/25,633.8182416,261.0969856,1.2967,1.4486,1.6147,2.5543,3.0343,3.3406,3.6,4.1799
2010/1/26,825.773844,435.7323421,1.2834,1.4171,1.6346,2.5317,3.0046,3.3054,3.5838,4.1798
2010/1/27,416.1918051,211.8134108,1.2646,1.4078,1.6346,2.5057,2.9841,3.2808,3.5648,4.1798
2010/1/28,382.4261255,194.7002159,1.2646,1.42,1.6446,2.5092,3.0019,3.2994,3.5879,4.1714
2010/1/29,316.9091208,130.5484928,1.2659,1.4104,1.6529,2.5063,3.0013,3.2838,3.58,4.1671
2010/2/1,450.9541379,247.3788322,1.2896,1.4233,1.6445,2.506,2.9558,3.2434,3.5406,4.1724
2010/2/2,398.8663959,213.7729183,1.3196,1.4163,1.6446,2.5053,2.9432,3.2282,3.4956,4.1792
2010/2/3,643.1390981,264.9366471,1.3096,1.4181,1.6446,2.5096,2.9453,3.213,3.4648,4.1786
2010/2/4,302.8265121,257.2699665,1.2964,1.4207,1.6447,2.512,2.9383,3.2096,3.5006,4.177
2010/2/5,441.7521078,181.9766869,1.3264,1.4094,1.6532,2.5014,2.9372,3.1928,3.4733,4.177
2010/2/8,877.5002847,426.5143874,1.3464,1.4061,1.6447,2.4922,2.9465,3.2,3.4706,4.1794
2010/2/9,117.1518623,99.52779725,1.3401,1.4038,1.6448,2.4983,2.9489,3.1965,3.4743,4.1794
2010/2/10,227.6568105,193.4086273,1.3522,1.4158,1.6447,2.4927,2.9508,3.1994,3.4615,4.1794
2010/2/11,531.9366451,306.923868,1.387,1.4096,1.6547,2.491,2.9501,3.1864,3.4516,4.1794
2010/2/12,659.7299407,364.1882786,1.3692,1.4165,1.66,2.4934,2.9601,3.1867,3.457,4.1794
2010/2/20,607.4091482,250.2179445,1.3801,1.4204,1.6793,2.5219,2.9811,3.2141,3.4889,4.1795
2010/2/21,112.2363996,95.35180576,1.3513,1.417,1.6793,2.5186,2.9698,3.22,3.4841,4.19
2010/2/22,91.19207467,77.47334218,1.3577,1.4183,1.68,2.5202,2.9702,3.2126,3.5149,4.2014
2010/2/23,331.3140808,136.4825152,1.3545,1.3812,1.6801,2.5237,2.9836,3.2157,3.51,4.1962
2010/2/24,988.4975787,457.0181538,1.3365,1.3794,1.6801,2.5228,2.9437,3.2159,3.4646,4.1691
2010/2/25,457.0181538,988.4975787,1.3563,1.3843,1.6801,2.5173,2.91,3.2127,3.4448,4.1442
2010/2/26,194.3709274,80.06974225,1.3244,1.3777,1.6294,2.4566,2.8654,3.1283,3.3753,4.0842
2010/3/1,1495.16098,615.9210942,1.3243,1.3892,1.6094,2.4088,2.8114,3.0983,3.3613,4.0976
2010/3/2,647.9030914,266.8991408,1.3173,1.3604,1.5396,2.3982,2.794,3.0915,3.3414,4.0941
2010/3/3,280.3426838,115.4852052,1.295,1.3677,1.5,2.3736,2.7591,3.0419,3.3169,4.0935
2010/3/4,96.10661761,81.64855224,1.2912,1.3747,1.51,2.4037,2.7424,3.09,3.3518,4.0884
2010/3/5,91.19207467,77.47334218,1.2923,1.3716,1.5203,2.3836,2.7,3.0402,3.3537,4.0949
2010/3/8,1141.584108,514.1657242,1.2865,1.3661,1.5105,2.3675,2.6888,3.0102,3.3602,4.0934
2010/3/9,297.5065216,122.5557279,1.302,1.3719,1.5106,2.3638,2.6874,2.9843,3.3817,4.0801
2010/3/10,280.3426838,115.4852052,1.3054,1.3718,1.5364,2.3817,2.6874,2.9801,3.403,4.0801
2010/3/11,247.0816874,101.7835707,1.3083,1.3725,1.5274,2.3843,2.6966,3.0301,3.4559,4.0801
2010/3/12,205.3214022,84.58071364,1.3324,1.372,1.5378,2.3922,2.7002,3.0258,3.4526,4.0951
2010/3/15,160.4980514,136.3530822,1.3313,1.3724,1.528,2.362,2.6933,3.0656,3.4484,4.1
2010/3/16,285.8395992,117.749621,1.3359,1.3689,1.5281,2.33,2.6984,3.0844,3.4331,4.0995
2010/3/17,113.0267968,96.02329735,1.3398,1.3625,1.5281,2.3121,2.6729,3.0346,3.3829,4.1058
2010/3/18,291.5563911,120.1046134,1.3495,1.3628,1.5181,2.31,2.6841,2.9902,3.3639,4.1068
2010/3/19,660.0365706,320.0050001,1.3195,1.3469,1.5185,2.3139,2.6849,2.982,3.3805,4.1
2010/3/22,550.1063984,226.6124781,1.327,1.3478,1.5083,2.3148,2.6841,3.0166,3.4216,4.107
2010/3/23,189.9385224,161.3645944,1.3268,1.3482,1.5175,2.3133,2.7142,3.0238,3.4062,4.107
2010/3/24,477.9612969,196.8928088,1.327,1.3484,1.5176,2.3138,2.7318,3.0235,3.3961,4.1068
2010/3/25,1100.212797,453.2249561,1.327,1.3494,1.5076,2.2863,2.7325,3.034,3.4168,4.112
2010/3/26,455.5568612,187.6634584,1.277,1.362,1.5181,2.2821,2.7317,3.0491,3.4582,4.117
2010/3/29,347.0909418,142.9816826,1.2456,1.4144,1.5076,2.2848,2.7867,3.0807,3.4784,4.107
2010/3/30,111.4569801,94.68964044,1.2095,1.4216,1.5301,2.3263,2.7991,3.114,3.4959,4.1042
2010/3/31,94.68964044,111.4569801,1.2112,1.4136,1.5501,2.3318,2.7923,3.0815,3.4818,4.1033
2010/4/1,304.7015944,141.7782605,1.2123,1.427,1.5782,2.3365,2.7779,3.09,3.4742,4.1028
2010/4/2,269.8001466,143.171669,1.2062,1.433,1.5947,2.3359,2.7741,3.0811,3.48,4.1133
2010/4/6,234.8986988,144.5650775,1.2123,1.4357,1.6,2.3338,2.7343,3.0837,3.5021,4.1111
2010/4/7,90.90205482,106.9987009,1.2466,1.4167,1.62,2.3989,2.7873,3.1325,3.5182,4.1211
2010/4/8,106.9987009,90.90205482,1.2374,1.4686,1.64,2.4384,2.837,3.1515,3.5549,4.1361
2010/4/9,362.7986966,198.2281002,1.3,1.5168,1.6709,2.4494,2.8511,3.1514,3.5468,4.1461
2010/4/12,198.2281002,362.7986966,1.325,1.4768,1.66,2.4342,2.8451,3.1583,3.5343,4.1574
2010/4/13,647.9030914,266.8991408,1.344,1.45,1.6551,2.4189,2.8599,3.1121,3.5031,4.1556
2010/4/14,275.0531992,113.306239,1.3435,1.4023,1.6503,2.4144,2.8213,3.1435,3.5043,4.1499
2010/4/15,892.5195647,367.6671838,1.3447,1.4061,1.6504,2.4153,2.8292,3.142,3.5071,4.1499
2010/4/16,101.5810452,86.29941914,1.3276,1.4661,1.6607,2.3938,2.8297,3.1378,3.4813,4.15
2010/4/19,339.0190595,139.6565272,1.3147,1.4548,1.6394,2.3855,2.7941,3.0852,3.4116,4.14
2010/4/20,1040.429293,476.705118,1.346,1.43,1.6393,2.3554,2.7546,3.0601,3.4086,4.1301
2010/4/21,285.8395992,117.749621,1.3469,1.398,1.6193,2.3359,2.7447,3.0491,3.4354,4.1302
2010/4/22,647.9030914,266.8991408,1.3473,1.395,1.6392,2.3323,2.7418,3.0542,3.4093,4.1201
2010/4/23,104.2195139,88.54096249,1.328,1.4136,1.63,2.2929,2.7121,3.0441,3.4106,4.1048
2010/4/26,131.5557798,111.7648215,1.3294,1.4124,1.6181,2.3087,2.7161,3.0091,3.3715,4.106
2010/4/27,316.9091208,130.5484928,1.3294,1.4141,1.5991,2.3069,2.7108,3.0119,3.3768,4.096
2010/4/28,347.0909418,142.9816826,1.3297,1.4157,1.5792,2.3098,2.6604,3.0071,3.3456,4.091
2010/4/29,662.6281617,272.9650304,1.3245,1.4239,1.5792,2.3052,2.6437,3.0163,3.3607,4.086
2010/4/30,323.9515457,133.4495704,1.3186,1.4404,1.5892,2.3059,2.6387,3.0125,3.3565,4.0823
2010/5/4,133.4495704,323.9515457,1.3183,1.4317,1.61,2.3132,2.6593,3.0336,3.3826,4.0823
2010/5/5,662.6281617,272.9650304,1.3113,1.4292,1.6099,2.3112,2.6478,3.0493,3.3636,4.0824
2010/5/6,640.230525,307.6366271,1.3067,1.4543,1.6435,2.318,2.6392,3.0395,3.3485,4.0802
2010/5/7,955.9225939,393.7856176,1.3095,1.4197,1.6568,2.2931,2.5929,2.9675,3.2721,4.06
2010/5/10,728.8909778,300.2615334,1.2996,1.4244,1.6611,2.2923,2.6138,3.0032,3.3027,4.0599
2010/5/11,432.895126,222.7819343,1.2939,1.4544,1.6911,2.2955,2.6184,2.9864,3.2983,4.0599
2010/5/12,664.2324975,318.9401408,1.2955,1.4344,1.7086,2.2794,2.5755,2.9766,3.2781,4.0575
2010/5/13,88.18574253,74.91927595,1.3149,1.435,1.711,2.2801,2.5698,2.9632,3.2686,4.0581
2010/5/14,194.3709274,80.06974225,1.3731,1.525,1.7434,2.2864,2.5778,2.9696,3.2687,4.0537
2010/5/17,80.06974225,194.3709274,1.3706,1.5346,1.7468,2.2832,2.498,2.9047,3.2257,4.0436
2010/5/18,291.5563911,120.1046134,1.3707,1.5469,1.7464,2.2535,2.4619,2.8822,3.2118,4.0336
2010/5/19,710.4792672,343.2071985,1.3709,1.5639,1.7681,2.2342,2.4017,2.8418,3.1865,4.0036
2010/5/20,94.96926119,80.68229718,1.4209,1.566,1.7689,2.2263,2.4563,2.8897,3.2078,3.9986
2010/5/21,539.9192428,222.4159507,1.473,1.6026,1.7827,2.2754,2.4793,2.8718,3.1972,3.9985
2010/5/24,213.9974019,181.8041096,1.526,1.6101,1.8,2.2952,2.4815,2.9178,3.2277,4.0039
2010/5/25,181.8041096,213.9974019,1.5563,1.6461,1.7947,2.2954,2.4877,2.888,3.203,4.014
2010/5/26,752.8037786,356.0188024,1.6375,1.6976,1.8388,2.3015,2.4841,2.8753,3.2272,4.0141
2010/5/27,99.07287124,84.16856928,1.68,1.73,1.8327,2.3009,2.4941,2.8973,3.2416,4.0142
2010/5/28,294.2691079,163.7899975,1.7066,1.731,1.8298,2.3025,2.4875,2.893,3.2529,4.0143
2010/5/31,930.4991206,383.3125959,1.709,1.7332,1.8162,2.3039,2.4885,2.8929,3.243,4.0146
2010/6/1,408.6052613,214.2286339,1.764,1.7837,1.8391,2.315,2.5489,2.9508,3.2726,4.0247
2010/6/2,355.5565746,146.4690407,1.7802,1.7841,1.8175,2.3541,2.5618,2.924,3.2748,4.0097
2010/6/3,146.4690407,355.5565746,1.77,1.7845,1.8176,2.3495,2.5494,2.8832,3.2478,4.0098
2010/6/4,285.8395992,117.749621,1.7274,1.7835,1.8341,2.3431,2.5392,2.8723,3.2512,4.0099
2010/6/7,560.6853676,230.9704103,1.6887,1.7164,1.8643,2.3505,2.5297,2.8762,3.226,4.0015
2010/6/8,230.9704103,560.6853676,1.7046,1.7221,1.8723,2.3527,2.5347,2.8819,3.2432,4.0016
2010/6/9,417.8692834,172.1383247,1.7206,1.7424,1.8726,2.3836,2.5707,2.891,3.2845,4.0017
2010/6/10,113.306239,275.0531992,1.7402,1.7734,1.866,2.3899,2.6078,2.9144,3.2891,4.0068
2010/6/11,275.0531992,113.306239,1.8602,1.9234,2.016,2.3902,2.6197,2.9145,3.332,4.0169
2010/6/12,401.0053405,246.8623113,1.8624,1.9134,2.007,2.4112,2.622,2.9217,3.3282,4.012
2010/6/13,297.5065216,122.5557279,1.879,1.9107,2.0168,2.4115,2.622,2.9231,3.3282,4.0221
2010/6/17,85.82783498,72.91608676,1.8963,1.9333,2.0288,2.4234,2.6247,2.9279,3.3296,3.9971
2010/6/18,560.6853676,230.9704103,1.9582,2.0297,2.1036,2.5575,2.7626,3.0119,3.3836,4.0371
2010/6/21,483.711116,240.8217817,2.047,2.0826,2.1201,2.531,2.7732,3.0184,3.3925,4.0374
2010/6/22,472.1018452,256.0904821,2.0472,2.062,2.126,2.5013,2.7537,3.0102,3.3807,4.0384
2010/6/23,607.4091482,250.2179445,2.0762,2.082,2.127,2.5013,2.792,3.0447,3.4129,4.0394
2010/6/24,285.8395992,117.749621,2.0915,2.1022,2.1297,2.5125,2.7825,3.0342,3.4179,4.0294
2010/6/25,117.749621,285.8395992,2.1039,2.1245,2.1395,2.5024,2.7602,2.9972,3.3822,4.0295
2010/6/28,1038.493128,483.5436487,2.0583,2.0806,2.1115,2.4428,2.7042,2.953,3.3435,4.0097
2010/6/29,483.5436487,1038.493128,2.0739,2.1014,2.122,2.4118,2.6442,2.9171,3.2909,4.0048
2010/6/30,226.6124781,550.1063984,2.0883,2.1017,2.1346,2.3997,2.6306,2.9051,3.279,4.0105
2010/7/1,550.1063984,226.6124781,2.0649,2.0717,2.121,2.4001,2.6257,2.8882,3.2848,4.0245
2010/7/2,285.8395992,117.749621,2.0853,2.0877,2.1181,2.4007,2.6155,2.8848,3.2665,4.018
2010/7/5,117.749621,285.8395992,2.0903,2.0923,2.1233,2.402,2.6059,2.8846,3.2517,4.0031
2010/7/6,393.9951232,162.3035316,2.0585,2.0673,2.1167,2.3501,2.5664,2.8437,3.2168,3.9731
2010/7/7,339.0190595,139.6565272,2.0271,2.0293,2.0571,2.33,2.5628,2.8603,3.2233,3.9655
2010/7/8,91.71317224,77.91604699,1.9581,1.9616,2.0385,2.34,2.5723,2.8558,3.2382,3.97
2010/7/9,303.7045741,125.1089723,1.8801,1.9216,2.0185,2.3389,2.5672,2.8562,3.2347,3.975
2010/7/12,125.1089723,303.7045741,1.7801,1.8564,1.9845,2.3394,2.5683,2.8461,3.2146,3.9678
2010/7/13,291.5563911,120.1046134,1.5932,1.7764,1.9245,2.3241,2.5486,2.7947,3.1767,3.9579
2010/7/14,857.5187975,353.2488629,1.5112,1.77,1.8745,2.3332,2.5436,2.7968,3.1744,3.9705
2010/7/15,116.3029358,98.80658133,1.5115,1.7522,1.8855,2.3398,2.5439,2.8,3.1817,3.9704
2010/7/16,1024.942128,472.0312304,1.5185,1.7656,1.8771,2.3138,2.5371,2.786,3.1976,3.9705
2010/7/19,472.0312304,1024.942128,1.4985,1.7455,1.8951,2.3153,2.5378,2.7785,3.1901,3.9715
2010/7/20,540.8005876,864.115401,1.5285,1.7469,1.9011,2.3107,2.5487,2.82,3.2086,3.9706
2010/7/21,864.115401,540.8005876,1.5291,1.7606,1.8768,2.297,2.5697,2.8147,3.2144,3.9705
2010/7/22,387.5521562,531.5854978,1.5491,1.7721,1.9302,2.3088,2.5593,2.8204,3.2161,3.9706
2010/7/23,234.3037247,199.0555945,1.5351,1.7999,1.9349,2.3152,2.6055,2.8504,3.2528,3.9706
2010/7/26,199.0555945,234.3037247,1.53,1.78,1.9578,2.3244,2.6372,2.8708,3.2813,3.9808
2010/7/27,415.7118476,696.0377078,1.5153,1.8127,1.9352,2.3282,2.6547,2.8935,3.2816,3.9857
2010/7/28,96.70431364,113.8284053,1.5057,1.8232,1.9306,2.3271,2.6544,2.8925,3.2982,3.9807
2010/7/29,113.8284053,96.70431364,1.5107,1.8256,1.931,2.31,2.6562,2.8928,3.2993,3.9809
2010/7/30,347.1398862,214.0933628,1.5064,1.8551,1.9318,2.32,2.6667,2.9019,3.2996,3.991
2010/8/2,314.3583202,597.5754587,1.5253,1.847,1.9327,2.3328,2.6791,2.8987,3.3131,3.9911
2010/8/3,597.5754587,314.3583202,1.546,1.839,1.9333,2.3369,2.6927,2.94,3.3105,3.9911
2010/8/4,495.3237606,423.8138933,1.5397,1.8339,1.9307,2.336,2.6527,2.9124,3.2971,3.9911
2010/8/5,264.8663435,135.5147352,1.5451,1.8307,1.9295,2.3364,2.6444,2.9079,3.2967,3.9912
2010/8/6,247.0816874,101.7835707,1.535,1.8315,1.9056,2.3175,2.6299,2.8739,3.2922,3.9912
2010/8/9,242.9636593,100.0871778,1.5308,1.82,1.9116,2.3064,2.6284,2.8718,3.2975,3.9913
2010/8/10,304.5536837,204.6734571,1.5259,1.82,1.9118,2.2995,2.6154,2.8779,3.2972,3.9913
2010/8/11,307.5633434,362.0256799,1.5258,1.8248,1.9125,2.31,2.6142,2.8493,3.2685,3.9913
2010/8/12,362.0256799,307.5633434,1.5265,1.8285,1.9129,2.3104,2.6088,2.8268,3.223,3.9811
2010/8/13,406.6298096,836.2155575,1.5565,1.8392,1.9206,2.3331,2.6082,2.825,3.2374,3.9712
2010/8/16,836.2155575,406.6298096,1.5562,1.8,1.9334,2.312,2.5987,2.8394,3.2504,3.9712
2010/8/17,128.3984411,109.0824658,1.5564,1.7891,1.9344,2.3124,2.5991,2.8395,3.2461,3.9712
2010/8/18,406.6888695,215.3129267,1.5467,1.7909,1.9358,2.3024,2.609,2.8292,3.245,3.9713
2010/8/19,1284.213428,573.7596917,1.5369,1.79,1.9412,2.3013,2.6085,2.8399,3.2501,3.9713
2010/8/20,672.2420885,462.9837885,1.5718,1.7806,1.9194,2.3235,2.6069,2.8427,3.2389,3.9665
2010/8/23,154.3250494,131.1087329,1.5595,1.78,1.9225,2.3254,2.6111,2.8404,3.2346,3.9665
2010/8/24,110.6883113,94.03660844,1.5594,1.7708,1.8928,2.33,2.6163,2.8406,3.2229,3.9512
2010/8/25,1365.501149,605.3360945,1.56,1.7656,1.8795,2.3306,2.6168,2.8423,3.2154,3.9517
2010/8/26,438.7072902,224.3478826,1.6,1.7792,1.91,2.331,2.6224,2.8635,3.2322,3.9511
2010/8/27,224.274147,92.38816413,1.62,1.823,1.9005,2.3325,2.6232,2.8625,3.2379,3.9565
2010/8/30,753.3164677,374.175292,1.6558,1.8501,1.9023,2.3336,2.6241,2.8641,3.2304,3.9565
2010/8/31,724.552261,344.0826931,1.6862,1.8718,1.9163,2.3341,2.6294,2.8642,3.2301,3.9564
2010/9/1,303.7045741,125.1089723,1.7162,1.84,1.9086,2.3346,2.6296,2.8645,3.2358,3.9512
2010/9/2,303.7045741,125.1089723,1.7207,1.82,1.9001,2.3363,2.6252,2.8725,3.2418,3.9512
2010/9/3,592.9260195,291.0764104,1.7272,1.8235,1.9161,2.3367,2.6305,2.8755,3.2406,3.9509
2010/9/6,678.0381189,279.3130544,1.7376,1.8335,1.9161,2.3356,2.6339,2.8972,3.258,3.9511
2010/9/7,919.8090365,427.0164481,1.7023,1.8387,1.9222,2.3358,2.6625,2.9176,3.2739,3.9613
2010/9/8,280.3426838,115.4852052,1.7415,1.8237,1.9263,2.3364,2.6724,2.9081,3.2632,3.9612
2010/9/9,115.4852052,280.3426838,1.7765,1.83,1.9267,2.3337,2.6782,2.9208,3.2681,3.9612
2010/9/10,285.9633652,694.1818837,1.7265,1.8274,1.9123,2.3368,2.6844,2.9491,3.2989,3.9611
2010/9/13,694.1818837,285.9633652,1.7317,1.8278,1.8949,2.3624,2.6964,2.9601,3.3251,3.966
2010/9/14,291.5563911,120.1046134,1.7617,1.8449,1.9017,2.3576,2.7131,2.9913,3.3205,3.9659
